,Lactobacillus,Streptococcus,Anaerococcus,Peptoniphilus,Prevotella,Finegoldia,Campylobacter,Peptostreptococcus,Bacteroides,Dialister,Escherichia-Shigella,Porphyromonas,Actinotignum,Holdemanella,Ezakiella,Actinomyces,Flavobacterium,Corynebacterium,Mobiluncus,Limosilactobacillus,Murdochiella,Facklamia,Faecalibacterium,Staphylococcus,Bacillus,Limnohabitans,Fluviicola,Catenibacterium,Clostridium sensu stricto 1,Cutibacterium,Stenotrophomonas,Ureaplasma,Aerococcus,Atopobium,Gardnerella,Prevotella_7,Tabrizicola,Fenollaria,Fusobacterium,W5053,Gemella,Ligilactobacillus,Prevotella_9,Blautia,UCG-002,UCG-005,Mitsuokella,Coprococcus,[Eubacterium] hallii group,Veillonella,Haemophilus,Enterococcus,Micrococcus,Varibaculum,Levilactobacillus,Paracoccus,Subdoligranulum,Alistipes,Acidovorax,Erysipelotrichaceae UCG-003,[Eubacterium] siraeum group,Bifidobacterium,Rufibacter,Pseudohongiella,Fusicatenibacter,Butyricicoccus,Rickettsiella,Parabacteroides,Ramlibacter,Polaromonas,Parvimonas,Companilactobacillus,Dyadobacter,Brevibacterium,Pyramidobacter,Lawsonella,Megasphaera,Acidaminococcus,Fungi,Lactiplantibacillus,Megamonas,Sutterella,Reyranella,Fastidiosipila,Virgibacillus,Ferritrophicum,Sneathia,CL500-29 marine group,Mycoplasma,Methylobacterium-Methylorubrum,Polynucleobacter,Novosphingobium,Malikia,Aggregatibacter,Xanthobacter,Tessaracoccus,Rhodobacter,Pseudarcicella,Burkholderia-Caballeronia-Paraburkholderia,Capnocytophaga,Pseudomonas,Blastococcus,Solirubrobacter,Mycobacterium,Achromobacter,Gordonia,Alloprevotella,Cloacibacterium,Ureibacillus,Hyphomicrobium,Gallicola,Lacticaseibacillus,Sulfuritalea,Cyanobium PCC-6307,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Acinetobacter,Arcanobacterium,Mageeibacillus,Granulicatella,Pediococcus,Cohnella,Paenibacillus,Rhodoferax,Acetobacter,Lachnospiraceae NK4A136 group,Helcococcus,Nocardioides,Chryseobacterium,Arenimonas,Gaiella,Rikenellaceae RC9 gut group,Bradyrhizobium,Bauldia,Collinsella,Lactococcus,Spirochaeta,Ruminococcus,Roseburia,Methylotenera,Peptococcus,Olsenella,Pelomonas,[Agitococcus] lubricus group,1174-901-12,Bergeyella,Enhydrobacter,Slackia,Solobacterium,Pleurocapsa PCC-7319,Deinococcus,Planococcus,Anoxybacillus,Phenylobacterium,Microbacterium,Pseudoalteromonas,Lysinibacillus,JGI 0001001-H03,Aeromonas,Massilia,Alloscardovia,Simplicispira,Fretibacterium,Tannerella,Psychrobacter,Paeniglutamicibacter,Treponema,Bosea,Lachnospira,Intestinibacter,Oligoflexus,Brevundimonas,Sphingomonas,Halalkalibacillus,Comamonas,Tepidimonas,Sphingobacterium,Geobacillus,OLB8,Legionella,Ethanoligenens,Iamia,Tepidiphilus,Rothia,Yersinia,Latilactobacillus,Altererythrobacter,Kingella,Turicibacter,Globicatella,Tolumonas,Howardella,Candidatus Aquiluna,Xanthomonas,Dermabacter,NK4A214 group,Hymenobacter,[Ruminococcus] torques group,Lachnoclostridium,Kocuria,hgcI clade,Streptomyces,Pseudonocardia,Shuttleworthia,Ralstonia,Moraxella,Thermomonas,Buttiauxella,Arthrobacter,Actinoplanes,S5-A14a,Christensenellaceae R-7 group,Sphingobium,Mucilaginibacter,Pseudopropionibacterium,Haliangium,Brachybacterium,Rhodococcus,Thiobacillus,Rivicola,Choanozoa,Rhodoluna,Desulfatirhabdium,Paludibacter,Cellvibrio,Leptothrix,Friedmanniella,Azospirillum,Citrobacter
33,0.937394087742421,0,0.001192493566811,0.004769974267244,0.001098349337852,0.005899705014749,0,0,0,0.002730182639804,0,0,0,0,0,0,0,0.001851503169522,0,0,0,0.003420573652168,0.004267871712797,0,0,0,0,0,0,0.011799410029499,0.001820121759869,0.000564865373753,0,0,0,0,0,0.003451955061821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001004205108893,0,0,0.000596246783406,0,0,0,0,0,0,0,0,0,0,0.000564865373753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004142346074186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001161112157158,0.001066967928199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 M172,0.998816278215437,0,0,0.000326543940569,8.16359851422507E-05,0.000122453977713,0,0,0,4.08179925711254E-05,0,0,0,0,0,0,0,0.000163271970285,0,0,0,0,0,4.08179925711254E-05,0.000122453977713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08179925711254E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08179925711254E-05,4.08179925711254E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0.990884137896301,2.51819395129813E-05,0.001133187278084,0.000780640124902,0.001108005338571,0.001989373221526,7.55458185389439E-05,0,0,0,0,0,7.55458185389439E-05,0,0,7.55458185389439E-05,7.55458185389439E-05,0.000125909697565,7.55458185389439E-05,0.001133187278084,0,0.000176273576591,0,7.55458185389439E-05,0,2.51819395129813E-05,0,0,0,0,0,0,0,5.03638790259626E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831004003928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51819395129813E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.996897280168999,0.000528122524426,0.000132030631106,0,0.000726168471085,6.60153155532083E-05,0,0,0,0,0,0,0,0,0,0,0,0,6.60153155532083E-05,0.00019804594666,0,0,6.60153155532083E-05,0,0.000132030631106,0,6.60153155532083E-05,0,0,0.000132030631106,0,0,0,0,0,0,0,0,0,0,0,0.000132030631106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60153155532083E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60153155532083E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0.013430042115115,0.000187178287319,0.003556387459055,0.113523631258774,0.472204024333177,0.000187178287319,0,0,0,0.020917173607861,0,0.002339728591483,0,0,0,0,0,0,0,0,0,0,0,0,0.000889096864764,0,0,0,0,0,0,0,0.001684604585868,0.007440336920917,0,0.000374356574637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233972859148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072952737482452,0,0,0,0,0,0.12105755732335,0,0,0,0,0.003509592887225,0,0.013804398689752,0,0,0.000748713149275,0,0.002526906878802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.992177921632093,7.35618655289098E-05,7.35618655289098E-05,9.80824873718798E-05,0.000760139277132,0.000343288705802,0,0,0,2.45206218429699E-05,0,0,0,0,0,0,0,0.000122603109215,7.35618655289098E-05,0.004119464469619,0,0,0,0.000367809327645,0,0,0,0,0,0,0,0.000833701142661,0,0.000122603109215,2.45206218429699E-05,0,0,0,0,0,2.45206218429699E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45206218429699E-05,0,0,0,0,0,0.000196164974744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90412436859399E-05,0,0,0,0,0,2.45206218429699E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.987689930466134,0.000137350845566,0.000360545969611,0.000944287063267,0.0032449137265,0.001974418405013,0,0,0,0.000257532835437,0,0,0,0,0,0,6.86754227830715E-05,0.000137350845566,0.000600909949352,0,5.15065670873036E-05,0,0,0,0,0,0,0,0,0,0,0.001768392136664,0.000463559103786,0.000137350845566,0,0,0,5.15065670873036E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137350845566,0,0,0,0,0,0.000497896815177,0,0,0,0,0,0,0.000103013134175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394883681003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0.99458042734663,0.000310959086669,6.66340900004442E-05,0.000266536360002,0.000710763626671,0.000422015903336,0.000133268180001,0,0,0,0,0,0,0,0,0,0.000133268180001,0.001354893163342,0,0,0,0,0,0.000399804540003,0,4.44227266669628E-05,0,0,0,8.88454533339256E-05,0.000133268180001,0,0,0,0,0,4.44227266669628E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199902270001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44227266669628E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44227266669628E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88454533339256E-05,4.44227266669628E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.99770337576093,0.000221361372441,0.00011068068622,0,0.000138350857775,0.000193691200885,0,0,0,0,0,0,0,0,0,0,0.000138350857775,0.00011068068622,0,5.53403431101273E-05,0,0,2.76701715550636E-05,2.76701715550636E-05,0.00011068068622,0,2.76701715550636E-05,0,8.30105146651909E-05,2.76701715550636E-05,0,0.000691754288877,0,0,2.76701715550636E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76701715550636E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76701715550636E-05,0,0,0,0,0,0,0,0,0,0,0,0
 M181,0.198252526983039,0,0.002021586431386,0.02011307178345,0.357957855062532,0,0,0.001130717834504,0,0.016515333219119,0,0.004557135514819,0,0,0,0,0,0,0.112112386499914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000788076066473,0.018125749528868,0,0,0,0.020524241905088,0.001164982011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006612986123008,0,0,0,0,0,0.156210382045571,0,0,0,0,0,0,0.002329964022614,0,0,0.001541887956142,0,0.002227171492205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003049511735481,0,0,0,0,0,0,0,0,0.001164982011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.993463739697419,0.00015942098299,0.000127536786392,0.000175363081289,0.000446378752371,0.000223189376186,0,0,0,9.56525897938687E-05,0,0,0,0,0,0,0.000127536786392,0,1.59420982989781E-05,0.004160887656033,0,3.18841965979562E-05,0,0,3.18841965979562E-05,3.18841965979562E-05,0,0,0,0,1.59420982989781E-05,3.18841965979562E-05,0,4.78262948969343E-05,0,0,0,0,0,0,0,0.000143478884691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37683931959125E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59420982989781E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0.989711761581258,8.38715088484442E-05,0.000559143392323,0.000335486035394,0.00036344320501,0.000335486035394,0,0,0,8.38715088484442E-05,5.59143392322961E-05,0.000111828678465,0,0,0,0,8.38715088484442E-05,0.003326903184322,0,0.001425815650424,0,5.59143392322961E-05,0,0.000922586597333,0,0,0,0,0,0,0,0.001118286784646,5.59143392322961E-05,0,0,0,0,0,0,0,0,0,0,0.000111828678465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38715088484442E-05,0,0,0,0,0,0,0,0,0,0.000111828678465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.771124826738499,0.11998849282109,0.000836885738944,0.001686847817559,0.001294557627429,0.004014436278997,0,0,0,0.00091534377697,0,0,0,0,0,0.000627664304208,0.001150717891048,0.004289039412088,0,0.001713000496901,0.000536129926511,0,0,0.000405366529801,0,0,0.002301435782096,0,0,0,0,0,0,0,0.014841645526584,0,0.000732275021576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001608389779533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000693046002563,0,0,0,0,0,0,0.000496900907498,0,0,0,0,0,0,0,0,0,0,0
 M177,0.991019827509558,0,8.89125989152663E-05,0.000266737796746,0.000474200527548,8.89125989152663E-05,0,0,0,2.96375329717554E-05,0,0,0,0,0,0,2.96375329717554E-05,0,0,2.96375329717554E-05,0,0,0,0,0,0,0,0,0,0,0,0.006520257253786,2.96375329717554E-05,5.92750659435109E-05,0.000355650395661,0,0,5.92750659435109E-05,0,0,0,0,0,0,0,0,0,0,0,5.92750659435109E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92750659435109E-05,0,0,0,0,0,0,0,0,0,2.96375329717554E-05,0,0,2.96375329717554E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96375329717554E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96375329717554E-05,0,0,0,0,0,0,0,0,0,0
 M190,0.998845204976117,0,0,0.000104981365808,0.000157472048711,0.000209962731615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157472048711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24906829037846E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104981365808,5.24906829037846E-05,0,0,0,0,0,0,0,0
79,0.998519552481864,0.000274940253368,4.22985005181566E-05,0,8.45970010363133E-05,4.22985005181566E-05,0,0,0,0,0,0,0,0,0,2.11492502590783E-05,8.45970010363133E-05,4.22985005181566E-05,0,0.000211492502591,0,2.11492502590783E-05,2.11492502590783E-05,8.45970010363133E-05,0.000105746251295,6.34477507772349E-05,0,0,0,0,0,8.45970010363133E-05,0,4.22985005181566E-05,0,2.11492502590783E-05,2.11492502590783E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11492502590783E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.998013178411549,7.54489210804286E-05,0,2.51496403601428E-05,0.000251496403601,2.51496403601428E-05,0,0,0,5.02992807202857E-05,0,0,0,0,0,2.51496403601428E-05,0.000452693526483,0,0,0,0,0,0,0,0,7.54489210804286E-05,5.02992807202857E-05,0,5.02992807202857E-05,5.02992807202857E-05,2.51496403601428E-05,2.51496403601428E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100598561441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51496403601428E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51496403601428E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51496403601428E-05,0,0,0,0,2.51496403601428E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0.989130672498633,8.74794969928923E-05,0,0,0.000349917987972,2.18698742482231E-05,0,0,2.18698742482231E-05,2.18698742482231E-05,0,0,0,0,0,0,6.56096227446692E-05,6.56096227446692E-05,0,0.00885729907053,0,0,0,0,0,0,0,0,0,4.37397484964462E-05,0,0.000262438490979,0,4.37397484964462E-05,0,0,0,0,0,0,0,4.37397484964462E-05,0,0,0,0,0,0,0,2.18698742482231E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109349371241,0,0,2.18698742482231E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18698742482231E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18698742482231E-05,2.18698742482231E-05,0,0,0,0,0,0
72,0.939120544406531,0.004511017292233,0.000578335550286,0.001715728799183,0.025967266207854,0.010564262718563,0,0.000424112736877,0,0.000886781177106,0.000327723478496,0,0,0,0,0.000173500665086,0.000192778516762,0.0004048348852,0,0.000212056368438,0,0,0,0.000347001330172,0,0,0,0,0,0.000173500665086,0,0.003470013301718,0,0,0,0.000173500665086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008752144660999,0,0.00015422281341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0.977220011231291,7.32475523109603E-05,0,0.000146495104622,0.004297189735576,0,0,0,0,0.000610396269258,0,0,0,0,0,0,7.32475523109603E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000903386478502,0.001757941255463,0.000463901164636,0.000122079253852,0,0,0,0,0,4.88317015406402E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88317015406402E-05,0,0,0,0,0,0.000439485313866,0,0,0,0,0,0,0.001123129135435,0,0,0.000585980418488,0,0.000170910955392,0,2.44158507703201E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170910955392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44158507703201E-05,0,0,0,0,0
